Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
24,82,18.5,99,overcast,1007.66,2,Spring,2,mountain,Rainy
21,64,9.5,98,overcast,1007.7,2,Spring,1.5,coastal,Rainy
1,66,11,52,overcast,997.99,0,Winter,4,inland,Snowy
22,22,2,18,clear,1019.21,11,Spring,8.5,mountain,Sunny
27,96,11.5,51,partly cloudy,1006.4,2,Spring,2,coastal,Rainy
35,43,9,5,partly cloudy,1029.71,6,Spring,9.5,inland,Sunny
14,82,14,66,overcast,993.11,2,Autumn,4,inland,Rainy
-5,83,4.5,72,partly cloudy,999.7,1,Winter,2,mountain,Snowy
7,51,9,31,cloudy,801.25,8,Summer,4,mountain,Sunny
-9,99,6,55,partly cloudy,982.81,1,Winter,2,mountain,Snowy
32,56,5.5,3,clear,1027.24,7,Autumn,7.5,coastal,Sunny
-3,48,9.5,33,overcast,1088.77,9,Summer,4.5,inland,Rainy
19,95,22.5,80,partly cloudy,1019.75,0,Autumn,1.5,coastal,Rainy
30,68,15,58,partly cloudy,1005.8,1,Winter,2,coastal,Rainy
4,93,6,57,overcast,983.35,1,Winter,3,inland,Snowy
27,51,4.5,34,partly cloudy,1011.34,4,Summer,6,mountain,Cloudy
0,83,39,99,partly cloudy,997.74,3,Winter,6,inland,Snowy
36,46,0.5,18,clear,1015.45,5,Winter,9,mountain,Sunny
22,68,6.5,58,overcast,809.03,1,Spring,10,mountain,Snowy
2,82,16,63,overcast,994.84,1,Winter,4.5,mountain,Snowy
27,86,7.5,108,partly cloudy,1005.5,2,Autumn,1,coastal,Cloudy
44,60,2,16,partly cloudy,1014.04,5,Winter,10,coastal,Sunny
-17,76,1.5,56,cloudy,963.63,14,Winter,15,inland,Cloudy
16,51,12.5,18,partly cloudy,1013.79,1,Autumn,7.5,coastal,Cloudy
49,34,8.5,53,cloudy,1082.74,14,Winter,0,inland,Snowy
13,72,9,33,overcast,1001.87,4,Autumn,6,coastal,Cloudy
-5,92,11.5,72,overcast,986.27,0,Winter,3,mountain,Snowy
29,93,6.5,78,overcast,1000.35,0,Winter,4,mountain,Rainy
24,54,8,12,clear,1010.53,5,Spring,7.5,mountain,Sunny
3,74,10,95,overcast,997.24,1,Winter,4.5,mountain,Snowy
-17,92,29,99,overcast,981.31,5,Winter,1.5,mountain,Snowy
-5,88,14.5,53,overcast,985.74,1,Winter,4.5,mountain,Snowy
14,77,16,67,overcast,1010.22,2,Autumn,4.5,inland,Rainy
-19,75,1,72,overcast,988.25,10,Winter,2,inland,Snowy
-2,71,16,83,overcast,983.38,0,Winter,3,inland,Snowy
-9,89,8,65,overcast,992.01,1,Winter,2,inland,Snowy
17,65,6,98,overcast,1013.45,2,Spring,3,coastal,Rainy
41,49,3.5,16,partly cloudy,1011.05,5,Winter,5.5,mountain,Sunny
22,54,12,33,partly cloudy,1006.22,4,Spring,8,mountain,Cloudy
30,79,6.5,70,clear,1014.86,5,Summer,2.5,inland,Sunny
21,55,8,10,clear,1018.15,8,Winter,7.5,inland,Sunny
12,67,8,27,overcast,1006.23,3,Summer,8.5,mountain,Cloudy
-10,90,3.5,73,overcast,989.85,0,Winter,1.5,inland,Snowy
34,106,4,90,partly cloudy,1024.24,9,Spring,11,mountain,Sunny
41,40,0.5,8,clear,1014.01,8,Winter,8,inland,Sunny
17,66,4.5,91,cloudy,929.1,9,Winter,14.5,coastal,Sunny
16,85,8.5,72,overcast,1018.96,1,Spring,3,coastal,Rainy
32,66,2,20,overcast,1002.14,1,Spring,5,mountain,Cloudy
40,25,1.5,16,clear,1020.02,5,Spring,9,inland,Sunny
-3,70,18,50,overcast,992.9,1,Winter,4.5,inland,Snowy
20,56,0,17,partly cloudy,1009.56,2,Autumn,5.5,mountain,Cloudy
28,66,13.5,15,overcast,1005.87,3,Autumn,8,coastal,Cloudy
-5,60,14,72,overcast,996.55,1,Winter,1,inland,Snowy
22,72,3.5,38,partly cloudy,1009.03,2,Winter,6.5,inland,Cloudy
22,48,9,12,clear,1016.71,10,Winter,9,inland,Sunny
27,50,4,14,overcast,1001.47,2,Spring,6.5,inland,Cloudy
22,62,18.5,65,overcast,1018.26,2,Winter,4,inland,Rainy
27,73,4.5,38,partly cloudy,1013.74,1,Autumn,6.5,inland,Cloudy
28,50,8,42,overcast,1003.81,3,Spring,6.5,inland,Cloudy
22,50,1.5,84,overcast,1098.25,9,Autumn,0.5,coastal,Cloudy
-2,61,5.5,54,overcast,980.09,0,Winter,3.5,mountain,Snowy
14,95,17.5,62,partly cloudy,1014.31,2,Winter,5,mountain,Rainy
13,75,1.5,47,partly cloudy,1011.57,2,Summer,7,coastal,Cloudy
28,77,16.5,50,partly cloudy,1004.64,2,Autumn,3.5,mountain,Rainy
-10,66,13,62,overcast,999.54,0,Winter,4.5,mountain,Snowy
13,57,10,31,overcast,1014.92,3,Winter,8,coastal,Cloudy
25,100,5.5,101,overcast,1019.96,12,Autumn,7.5,coastal,Cloudy
3,82,1.5,86,overcast,991.81,0,Winter,3.5,mountain,Snowy
6,69,6.5,31,cloudy,962.72,10,Winter,14.5,inland,Snowy
-2,87,9.5,85,overcast,990.74,0,Winter,2,mountain,Snowy
-5,34,2,34,cloudy,1061.53,11,Winter,17,coastal,Snowy
-1,36,13.5,12,overcast,805.92,5,Autumn,5,mountain,Snowy
-3,65,2,18,cloudy,1189.9,6,Summer,18,coastal,Cloudy
32,48,4,7,clear,1021.88,6,Autumn,10,inland,Sunny
-6,72,2.5,60,overcast,991.71,1,Winter,4.5,mountain,Snowy
15,86,12,56,overcast,1004.64,2,Autumn,2,coastal,Rainy
29,20,6.5,7,partly cloudy,1023.84,7,Autumn,9.5,inland,Sunny
-2,66,8,68,overcast,995.2,1,Winter,3.5,mountain,Snowy
15,91,19.5,77,overcast,1017.27,1,Autumn,1,mountain,Rainy
29,81,12,61,overcast,1006.71,1,Autumn,1,coastal,Rainy
35,31,7.5,8,clear,1010.48,9,Summer,6,mountain,Sunny
23,74,0.5,28,partly cloudy,1017.82,2,Summer,6.5,mountain,Cloudy
33,84,22,95,overcast,1017.41,11,Spring,10,mountain,Cloudy
18,55,2,48,overcast,1000.66,3,Summer,8,inland,Cloudy
16,96,28,108,overcast,1006.49,0,Autumn,2,mountain,Rainy
27,77,4.5,10,cloudy,885.35,10,Winter,6.5,mountain,Snowy
-1,61,15,73,overcast,996.37,0,Winter,2,mountain,Snowy
37,45,9.5,18,partly cloudy,1018.93,8,Autumn,7.5,mountain,Sunny
12,71,19.5,77,overcast,999.29,1,Summer,5,coastal,Rainy
1,86,0,65,overcast,985.11,0,Winter,3,inland,Snowy
28,54,9.5,1,clear,1024.68,8,Winter,9,mountain,Sunny
21,62,7,29,overcast,1006.29,1,Summer,5.5,coastal,Cloudy
41,25,5.5,19,clear,1021.71,7,Winter,7,mountain,Sunny
-17,65,1.5,30,cloudy,822.07,7,Autumn,3,inland,Sunny
18,63,6,68,partly cloudy,997.33,3,Autumn,4,mountain,Rainy
3,93,0.5,96,overcast,993.61,1,Winter,4.5,inland,Snowy
21,84,16.5,69,overcast,1005.71,2,Autumn,2.5,mountain,Rainy
-8,86,11,93,overcast,997.5,1,Winter,2,inland,Snowy
21,66,8,52,overcast,1003.77,0,Summer,2,inland,Rainy
29,50,6.5,19,clear,1014.49,9,Spring,9,inland,Sunny
43,24,2,15,clear,1014.48,6,Autumn,9.5,inland,Sunny
24,89,31,98,partly cloudy,1013.05,1,Autumn,5,mountain,Rainy
-9,88,5,96,partly cloudy,992.04,1,Winter,3,inland,Snowy
23,71,2.5,18,partly cloudy,1007.64,2,Winter,6.5,inland,Cloudy
-9,71,24,109,overcast,995.13,5,Winter,1.5,mountain,Snowy
42,23,9.5,11,partly cloudy,1017.11,7,Spring,9.5,mountain,Sunny
32,54,14,28,overcast,1004.08,3,Winter,6.5,coastal,Cloudy
59,107,19,92,overcast,1015.41,2,Autumn,1.5,inland,Rainy
0,92,4.5,69,overcast,999.88,0,Winter,4.5,inland,Snowy
30,99,17,77,overcast,1013.33,0,Summer,2,coastal,Rainy
-10,61,1,62,overcast,987.33,1,Winter,3,mountain,Snowy
-3,92,2.5,87,overcast,989.97,0,Winter,2,inland,Snowy
70,106,14,87,overcast,1019.68,10,Summer,2,inland,Rainy
8,106,0.5,104,partly cloudy,1011.53,1,Spring,1,mountain,Cloudy
4,85,17,81,overcast,998.14,0,Winter,4,mountain,Snowy
3,74,7,69,overcast,993.96,0,Winter,4.5,mountain,Snowy
17,54,3,36,overcast,1002.52,4,Winter,7,inland,Cloudy
10,65,12,42,partly cloudy,1008.82,4,Spring,5,coastal,Cloudy
30,73,6,78,overcast,991.57,3,Summer,4,inland,Rainy
-6,79,18,85,overcast,990.46,1,Winter,4.5,inland,Snowy
26,46,2,5,partly cloudy,1024.46,6,Summer,8,inland,Sunny
64,109,13.5,90,clear,1019.1,2,Autumn,2.5,mountain,Sunny
29,33,5.5,17,clear,1022.56,6,Summer,6,mountain,Sunny
34,85,14,72,partly cloudy,996.49,3,Winter,4,inland,Rainy
-6,38,8.5,58,partly cloudy,1075.61,13,Winter,10,coastal,Cloudy
-2,65,17,96,partly cloudy,988.85,1,Winter,2.5,inland,Snowy
34,62,4.5,14,overcast,954.37,1,Winter,1.5,coastal,Sunny
1,45,4.5,36,cloudy,1033.81,10,Autumn,2.5,mountain,Cloudy
-11,63,12,59,cloudy,1072.4,2,Spring,16.5,inland,Cloudy
24,71,11,81,overcast,1018.76,3,Summer,4.5,mountain,Rainy
34,92,46.5,72,overcast,991.43,14,Winter,1.5,inland,Rainy
33,72,12,37,overcast,1000.2,2,Spring,8,coastal,Cloudy
22,59,8.5,95,cloudy,845.46,11,Winter,7,mountain,Sunny
-7,88,13.5,91,overcast,989.51,0,Winter,4,inland,Snowy
34,80,12.5,51,overcast,1011.21,0,Summer,3,mountain,Rainy
1,86,1.5,95,overcast,995.37,1,Winter,5,inland,Snowy
14,55,2.5,15,overcast,1017.92,3,Winter,7.5,inland,Cloudy
12,70,5,14,partly cloudy,1006.65,4,Spring,7,mountain,Cloudy
16,78,5,40,partly cloudy,1018.58,3,Summer,7.5,inland,Cloudy
12,73,1.5,24,overcast,1002.85,4,Summer,7.5,coastal,Cloudy
11,56,10.5,46,overcast,1006.74,4,Summer,8.5,inland,Cloudy
-3,86,9,99,overcast,986.27,0,Winter,5,inland,Snowy
21,62,13.5,97,partly cloudy,1005.6,1,Spring,1,inland,Rainy
40,77,5.5,91,partly cloudy,1009.27,7,Winter,5,mountain,Cloudy
20,50,14,33,overcast,1002.48,3,Autumn,5,coastal,Cloudy
15,61,9.5,10,overcast,1014.72,1,Autumn,6.5,coastal,Cloudy
20,67,11.5,29,partly cloudy,1012.24,2,Winter,6.5,inland,Cloudy
47,102,13,84,partly cloudy,1008.26,3,Autumn,4.5,coastal,Cloudy
18,76,8,32,partly cloudy,1003.73,2,Spring,8,mountain,Cloudy
42,39,13,41,partly cloudy,897.88,0,Winter,6.5,inland,Cloudy
0,74,2.5,63,overcast,981.75,0,Winter,4,mountain,Snowy
31,94,28,109,overcast,1005.77,6,Autumn,3.5,mountain,Rainy
30,50,14.5,41,overcast,1003.8,4,Winter,5.5,coastal,Cloudy
18,102,15,70,partly cloudy,1006.23,10,Winter,0.5,inland,Rainy
25,81,16.5,77,partly cloudy,1013.95,2,Autumn,5,mountain,Rainy
-9,82,0,86,partly cloudy,999.55,1,Winter,4.5,mountain,Snowy
35,39,3.5,4,clear,1012.37,6,Spring,9.5,coastal,Sunny
18,91,7.5,85,partly cloudy,997.63,2,Spring,1.5,coastal,Rainy
22,63,6,69,overcast,1015.98,2,Summer,2,mountain,Rainy
-7,81,11,55,overcast,987.24,1,Winter,3,mountain,Snowy
16,102,20,107,overcast,1007.48,9,Winter,2,mountain,Rainy
35,62,1,6,clear,1025,10,Spring,5.5,coastal,Sunny
41,74,10,20,cloudy,841.45,1,Spring,16,mountain,Rainy
16,69,9.5,79,overcast,991.96,1,Summer,1.5,coastal,Rainy
23,78,13.5,12,partly cloudy,1006.08,2,Autumn,5,inland,Cloudy
32,39,0,13,clear,1010.58,8,Winter,7.5,mountain,Sunny
23,63,13.5,70,partly cloudy,990.68,0,Winter,4.5,inland,Rainy
-4,96,15.5,82,partly cloudy,980.68,1,Winter,4.5,mountain,Snowy
16,109,39,87,partly cloudy,1011.38,11,Spring,2,inland,Rainy
31,70,14.5,20,partly cloudy,1017.94,4,Summer,8.5,inland,Cloudy
-9,72,7.5,81,overcast,996.77,1,Winter,3,inland,Snowy
-2,91,2.5,71,overcast,998.55,1,Winter,5,mountain,Snowy
7,27,13,33,overcast,818.97,8,Summer,17.5,mountain,Sunny
14,75,7,97,overcast,1017.34,3,Autumn,3,coastal,Rainy
-16,77,2.5,10,partly cloudy,874.04,6,Summer,16,coastal,Snowy
43,24,10,16,clear,1027.72,5,Summer,8.5,mountain,Sunny
2,82,7,98,overcast,996.01,0,Winter,1.5,inland,Snowy
17,66,18.5,98,overcast,1013.12,1,Spring,4,coastal,Rainy
11,74,13.5,35,overcast,1005.99,1,Winter,8,inland,Cloudy
11,67,7,22,overcast,1003.46,1,Autumn,9,coastal,Cloudy
4,97,18,55,overcast,999.61,1,Winter,3,inland,Snowy
21,97,13.5,77,overcast,1018.85,3,Spring,2.5,mountain,Rainy
43,46,6.5,17,partly cloudy,1026.19,8,Summer,8,coastal,Sunny
20,66,11,52,partly cloudy,1019.78,3,Spring,4.5,mountain,Rainy
0,82,7,72,overcast,987.27,1,Winter,1.5,inland,Snowy
31,73,15,76,partly cloudy,1005.24,10,Spring,2,coastal,Rainy
40,35,2.5,1,clear,1026.61,5,Winter,8,coastal,Sunny
23,32,0.5,14,clear,1010.25,9,Spring,9,inland,Sunny
31,62,8,97,overcast,1003.98,3,Spring,4.5,coastal,Rainy
19,62,19,66,partly cloudy,1005.69,1,Spring,1,mountain,Rainy
24,34,10.5,30,partly cloudy,967.99,7,Spring,13,coastal,Snowy
56,74,30.5,109,partly cloudy,1008.81,14,Autumn,1.5,mountain,Rainy
10,73,17.5,66,overcast,1009.7,0,Autumn,4,mountain,Rainy
31,79,8,29,partly cloudy,1019.5,1,Spring,9,mountain,Cloudy
42,27,8,16,partly cloudy,1022.78,10,Summer,10,inland,Sunny
-8,88,12,80,overcast,993.19,1,Winter,4.5,inland,Snowy
1,92,1,90,overcast,987.02,1,Winter,4.5,inland,Snowy
15,64,6.5,21,overcast,1003.55,4,Winter,6,coastal,Cloudy
16,66,9,23,partly cloudy,1016.22,2,Summer,6.5,inland,Cloudy
-9,72,1,103,partly cloudy,998.72,2,Winter,2,inland,Snowy
47,31,9,66,overcast,817.51,4,Summer,0.5,mountain,Cloudy
22,91,7.5,56,overcast,1009.16,1,Winter,2,coastal,Rainy
22,40,1.5,37,partly cloudy,1143.19,1,Summer,14,inland,Cloudy
-2,82,18.5,64,overcast,982.39,0,Winter,1.5,mountain,Snowy
24,61,14.5,31,partly cloudy,1008.44,3,Winter,6,mountain,Cloudy
29,63,0,16,clear,1017.29,5,Spring,8,coastal,Sunny
19,73,7,89,overcast,1016.18,2,Summer,1,mountain,Rainy
52,90,10.5,103,overcast,1011.17,12,Autumn,6,inland,Cloudy
25,62,8,56,partly cloudy,1013.11,1,Spring,3,mountain,Rainy
18,84,8,69,overcast,1005.98,2,Spring,4,mountain,Rainy
10,75,11.5,13,overcast,1018.93,2,Spring,8.5,mountain,Cloudy
31,64,9,52,partly cloudy,1004.08,2,Autumn,4,inland,Rainy
19,72,11.5,38,partly cloudy,1008.95,3,Spring,7,mountain,Cloudy
-3,70,6,93,overcast,984.01,1,Winter,3,inland,Snowy
39,54,1,12,partly cloudy,1018.49,7,Summer,7.5,coastal,Sunny
30,62,10.5,93,overcast,1003.56,2,Autumn,3,inland,Rainy
33,59,1,44,partly cloudy,1013.64,1,Autumn,8,mountain,Cloudy
36,105,14.5,80,partly cloudy,1008.34,4,Spring,7.5,inland,Cloudy
33,71,4.5,47,partly cloudy,1007.86,1,Summer,5,coastal,Cloudy
11,77,34.5,75,partly cloudy,1012.22,10,Spring,6.5,inland,Cloudy
-5,90,19.5,87,overcast,983.95,1,Winter,4.5,mountain,Snowy
24,84,14.5,55,partly cloudy,1000.69,3,Winter,1.5,mountain,Rainy
20,57,11.5,29,overcast,1014.14,1,Spring,7.5,coastal,Cloudy
47,73,28,97,partly cloudy,1009.45,8,Autumn,1.5,mountain,Rainy
13,109,45,73,overcast,992.31,2,Autumn,3,mountain,Rainy
23,58,4,41,overcast,1005.03,1,Summer,8.5,coastal,Cloudy
44,39,7,17,clear,1020.98,7,Spring,7.5,coastal,Sunny
42,39,7,4,partly cloudy,1013.85,11,Spring,7,coastal,Sunny
2,73,6,58,overcast,985.32,0,Winter,2.5,mountain,Snowy
-1,62,15,72,overcast,984.87,1,Winter,3.5,inland,Snowy
3,64,1,53,overcast,990.51,1,Winter,3,inland,Snowy
12,71,4,13,partly cloudy,1016.43,4,Winter,6,mountain,Cloudy
0,63,3.5,87,overcast,996.26,0,Winter,1.5,inland,Snowy
-3,99,17.5,65,overcast,991.36,1,Winter,1,inland,Snowy
2,91,25,91,partly cloudy,989.58,13,Winter,0.5,mountain,Snowy
23,55,6.5,11,clear,1024.61,9,Autumn,7,inland,Sunny
-15,74,15.5,91,overcast,980.75,5,Winter,5,mountain,Snowy
44,40,0.5,16,clear,1020.24,11,Spring,9.5,inland,Sunny
21,55,6,19,overcast,1017.92,1,Winter,5.5,coastal,Cloudy
-12,84,23,100,overcast,996.59,0,Winter,6.5,inland,Snowy
-2,90,4.5,92,overcast,989.3,0,Winter,4,inland,Snowy
13,71,13,48,partly cloudy,1002.48,2,Autumn,5.5,inland,Cloudy
31,69,10,16,clear,1027.38,8,Winter,10,mountain,Sunny
28,53,6,15,partly cloudy,1012.75,4,Winter,5.5,coastal,Cloudy
34,56,0.5,13,partly cloudy,1015.77,6,Winter,7.5,inland,Sunny
36,34,7,8,clear,1027.84,10,Summer,7,coastal,Sunny
19,73,18,90,partly cloudy,1013.57,5,Autumn,4.5,mountain,Sunny
17,37,15,60,overcast,1033.2,1,Winter,8,coastal,Snowy
14,76,16.5,96,partly cloudy,993.09,2,Winter,5,coastal,Rainy
22,76,6.5,44,overcast,1019.85,3,Winter,8,inland,Cloudy
31,52,12.5,17,overcast,1019.17,2,Winter,5.5,coastal,Cloudy
17,60,20,57,overcast,1000.27,1,Winter,3.5,inland,Rainy
23,44,6.5,1,clear,1028.61,7,Winter,5,inland,Sunny
35,68,6,8,clear,1021.45,10,Autumn,5.5,coastal,Sunny
-2,83,13.5,87,partly cloudy,981.97,0,Winter,1.5,mountain,Snowy
17,93,17.5,72,partly cloudy,992.79,2,Spring,4.5,coastal,Rainy
-7,90,0.5,90,overcast,985.69,0,Winter,1,inland,Snowy
0,73,18,86,overcast,981.78,1,Winter,0.5,inland,Snowy
20,64,5,45,overcast,1010.56,3,Winter,5.5,inland,Cloudy
49,51,3,13,cloudy,1071.61,14,Winter,18,inland,Rainy
-1,94,16.5,69,overcast,983.73,0,Winter,4.5,mountain,Snowy
45,96,7,92,clear,1011.26,4,Summer,3,inland,Sunny
27,72,5.5,56,cloudy,1091.74,4,Spring,11,inland,Rainy
2,94,9,75,overcast,996.06,1,Winter,2,mountain,Snowy
30,64,0.5,17,overcast,1007.7,4,Winter,6,inland,Cloudy
15,88,18,84,overcast,1012.23,1,Autumn,2.5,mountain,Rainy
-7,61,10.5,62,partly cloudy,998.17,1,Winter,4.5,mountain,Snowy
23,56,3.5,24,overcast,1000.82,2,Autumn,9,inland,Cloudy
32,53,9,17,overcast,1004.99,1,Winter,7.5,mountain,Cloudy
11,69,10,11,partly cloudy,1007.27,3,Winter,8.5,mountain,Cloudy
22,56,1,13,clear,1022.15,7,Spring,10,inland,Sunny
11,72,8.5,38,overcast,1006.98,3,Winter,8,inland,Cloudy
31,40,8.5,8,clear,1018.13,10,Autumn,8.5,coastal,Sunny
2,87,15,70,overcast,992.46,0,Winter,2.5,mountain,Snowy
21,60,9.5,15,partly cloudy,1002.17,2,Summer,7.5,mountain,Cloudy
27,71,13,25,overcast,1011.47,3,Autumn,6,mountain,Cloudy
19,53,6.5,17,overcast,1016.42,2,Autumn,7.5,mountain,Cloudy
29,53,11,11,overcast,1018.02,1,Winter,8.5,inland,Cloudy
9,105,24.5,77,overcast,1008.2,14,Summer,7,mountain,Cloudy
-4,87,6.5,54,overcast,991.88,0,Winter,2,mountain,Snowy
24,59,10.5,28,partly cloudy,1008.83,1,Summer,7,inland,Cloudy
-7,90,17.5,69,overcast,993.98,0,Winter,3,mountain,Snowy
21,46,9.5,7,clear,1025.29,5,Winter,6.5,coastal,Sunny
-2,87,4,87,overcast,998.4,1,Winter,3,mountain,Snowy
34,79,13.5,14,partly cloudy,1002.87,3,Summer,7.5,coastal,Cloudy
31,74,13.5,35,overcast,1004.01,4,Winter,7,inland,Cloudy
22,21,5,12,clear,1028.04,5,Autumn,7.5,coastal,Sunny
26,79,6.5,75,partly cloudy,1012.03,5,Summer,5,inland,Cloudy
31,75,8,80,partly cloudy,1026.17,9,Summer,8,mountain,Sunny
-2,76,2.5,79,overcast,994.27,1,Winter,4,mountain,Snowy
33,37,6.5,12,clear,1016.71,11,Spring,9.5,inland,Sunny
25,57,10,0,clear,1017.98,5,Winter,6.5,coastal,Sunny
76,94,15.5,103,overcast,1010.78,1,Summer,4,coastal,Rainy
27,85,9,76,overcast,1016.44,3,Spring,1.5,inland,Rainy
38,45,1.5,10,partly cloudy,1010.28,10,Summer,5,coastal,Sunny
39,68,7,14,clear,1010.04,10,Summer,10,coastal,Sunny
34,54,10,10,partly cloudy,1018.17,1,Autumn,7,inland,Cloudy
-6,96,18,62,partly cloudy,980.22,1,Winter,2,inland,Snowy
-7,96,15,81,overcast,981.53,0,Winter,4,mountain,Snowy
44,33,3.5,13,partly cloudy,1026.66,10,Summer,9.5,inland,Sunny
16,86,16,71,overcast,996.15,1,Winter,4.5,coastal,Rainy
22,71,12.5,84,partly cloudy,990.67,0,Autumn,3.5,mountain,Rainy
22,59,6.5,41,overcast,1015.79,1,Spring,8.5,inland,Cloudy
-5,72,34.5,92,overcast,996.3,8,Winter,2.5,mountain,Snowy
26,90,26,88,partly cloudy,998.97,4,Summer,2.5,coastal,Rainy
30,66,4,9,partly cloudy,1020.44,5,Winter,10,mountain,Sunny
26,20,8.5,7,clear,1016.15,6,Spring,8,coastal,Sunny
35,67,9.5,5,clear,1029.56,7,Autumn,7,coastal,Sunny
30,74,28,86,partly cloudy,1012.81,9,Summer,2,mountain,Cloudy
29,29,1,10,clear,1024.76,6,Spring,7.5,inland,Sunny
33,25,6,1,partly cloudy,1011.52,11,Spring,5.5,mountain,Sunny
38,36,6,2,clear,1027.34,9,Winter,7.5,mountain,Sunny
23,70,10.5,12,partly cloudy,1017.13,2,Spring,6.5,coastal,Cloudy
26,65,18.5,58,overcast,1018.62,1,Summer,4,coastal,Rainy
107,78,8.5,106,clear,1024.65,4,Winter,11,coastal,Sunny
17,60,9,80,overcast,991.92,3,Winter,2.5,coastal,Rainy
48,100,21,93,overcast,1002.43,12,Spring,2,coastal,Rainy
32,67,2.5,3,clear,1014.58,8,Autumn,6.5,coastal,Sunny
26,63,2.5,27,partly cloudy,1005.24,3,Spring,7,mountain,Cloudy
17,95,43.5,86,partly cloudy,1001.17,4,Winter,0.5,mountain,Rainy
18,95,14.5,92,overcast,991.4,2,Autumn,2.5,inland,Rainy
-10,94,14.5,88,partly cloudy,989.37,1,Winter,1,mountain,Snowy
-7,75,4,96,partly cloudy,980.04,0,Winter,4.5,mountain,Snowy
-4,60,19,75,overcast,996.27,0,Winter,1,inland,Snowy
23,78,8,19,partly cloudy,1001.22,2,Winter,7,coastal,Cloudy
31,71,17,57,overcast,1002.76,1,Autumn,2,mountain,Rainy
-7,73,4,65,overcast,989.71,0,Winter,3,mountain,Snowy
12,68,5.5,26,overcast,1009.16,3,Spring,8.5,coastal,Cloudy
18,96,5,59,overcast,995.52,0,Spring,3,mountain,Rainy
-6,70,12,90,overcast,986.25,1,Winter,4,inland,Snowy
35,55,0.5,13,clear,1021.43,11,Spring,5.5,mountain,Sunny
34,49,1,11,clear,1014.91,5,Spring,7.5,mountain,Sunny
2,78,11,65,overcast,998.54,0,Winter,4.5,mountain,Snowy
44,44,4,14,partly cloudy,1010.12,10,Winter,5.5,coastal,Sunny
32,89,18,60,overcast,991.38,1,Autumn,2.5,inland,Rainy
43,48,6.5,9,partly cloudy,1022.79,10,Summer,9.5,mountain,Sunny
43,69,3,17,partly cloudy,1018.13,10,Spring,7,coastal,Sunny
32,62,7.5,19,clear,1027.75,8,Autumn,6,inland,Sunny
15,59,1,32,partly cloudy,1019.56,1,Spring,8.5,inland,Cloudy
22,75,25,81,overcast,991.61,3,Winter,3,coastal,Rainy
26,72,9,39,overcast,1019.45,3,Summer,7,inland,Cloudy
42,33,5.5,19,partly cloudy,1028.78,8,Spring,6.5,inland,Sunny
33,95,4.5,79,partly cloudy,1010.1,14,Winter,10,coastal,Cloudy
-22,79,16,95,partly cloudy,985.57,1,Winter,4,inland,Snowy
32,54,13,26,partly cloudy,1015.9,1,Autumn,7,inland,Cloudy
33,31,9.5,56,partly cloudy,1062.27,0,Summer,16.5,coastal,Rainy
27,66,11.5,28,overcast,1003.18,1,Autumn,6,inland,Cloudy
13,75,7,16,overcast,1017.22,4,Winter,6,mountain,Cloudy
24,52,7,6,clear,1025.06,7,Summer,6,coastal,Sunny
26,25,6,2,clear,1022.75,9,Summer,9.5,inland,Sunny
-1,94,8.5,52,overcast,985.86,1,Winter,1,mountain,Snowy
21,91,12.5,81,partly cloudy,1000.03,3,Spring,2,coastal,Rainy
30,67,1,43,partly cloudy,1007.76,1,Autumn,8.5,mountain,Cloudy
34,42,2,3,partly cloudy,1024.53,11,Summer,10,coastal,Sunny
2,92,16.5,53,partly cloudy,987.92,1,Winter,1.5,mountain,Snowy
